cluster_id,timeslice,cpu_cap,mem_cap,vf_cap,cpu_load,mem_load,vf_load
0,0,52,132,0,40,85,0
0,1,52,132,0,40,85,0
0,2,52,132,0,40,85,0
0,3,52,132,0,40,85,0
0,4,148,388,0,40,85,0
0,5,148,388,0,58,127,0
0,6,148,388,0,58,127,0
0,7,148,388,0,58,127,0
0,8,148,388,0,58,127,0
0,9,148,388,0,58,127,0
0,10,148,388,0,78,167,0
0,11,148,388,0,78,167,0
0,12,148,388,0,78,167,0
0,13,148,388,0,78,167,0
0,14,148,388,0,78,167,0
0,15,148,388,0,46,97,0
0,16,148,388,0,46,97,0
0,17,148,388,0,46,97,0
0,18,148,388,0,46,97,0
0,19,148,388,0,46,97,0
0,20,148,388,0,0,0,0
0,21,148,388,0,0,0,0
0,22,148,388,0,0,0,0
0,23,148,388,0,0,0,0
0,24,148,388,0,0,0,0
0,25,148,388,0,0,0,0
0,26,148,388,0,0,0,0
0,27,148,388,0,0,0,0
0,28,148,388,0,0,0,0
0,29,148,388,0,0,0,0
0,30,148,388,0,0,0,0
0,31,148,388,0,0,0,0
0,32,148,388,0,0,0,0
0,33,148,388,0,0,0,0
0,34,148,388,0,0,0,0
0,35,148,388,0,0,0,0
0,36,148,388,0,0,0,0
0,37,148,388,0,0,0,0
0,38,148,388,0,0,0,0
0,39,148,388,0,0,0,0
0,40,148,388,0,0,0,0
0,41,148,388,0,0,0,0
0,42,148,388,0,0,0,0
0,43,148,388,0,0,0,0
0,44,148,388,0,0,0,0
1,0,256,704,0,0,0,0
1,1,256,704,0,0,0,0
1,2,256,704,0,0,0,0
1,3,256,704,0,0,0,0
1,4,160,448,0,0,0,0
1,5,160,448,0,0,0,0
1,6,160,448,0,0,0,0
1,7,160,448,0,0,0,0
1,8,160,448,0,36,62,0
1,9,160,448,0,36,62,0
1,10,160,448,0,64,110,0
1,11,160,448,0,64,110,0
1,12,160,448,0,96,166,0
1,13,160,448,0,96,166,0
1,14,160,448,0,96,166,0
1,15,160,448,0,160,278,0
1,16,160,448,0,160,278,0
1,17,160,448,0,160,278,0
1,18,160,448,0,124,216,0
1,19,160,448,0,124,216,0
1,20,160,448,0,124,216,0
1,21,160,448,0,124,216,0
1,22,160,448,0,124,216,0
1,23,160,448,0,124,216,0
1,24,160,448,0,92,160,0
1,25,160,448,0,32,56,0
1,26,160,448,0,32,56,0
1,27,160,448,0,0,0,0
1,28,160,448,0,0,0,0
1,29,160,448,0,0,0,0
1,30,160,448,0,0,0,0
1,31,160,448,0,0,0,0
1,32,160,448,0,0,0,0
1,33,160,448,0,0,0,0
1,34,160,448,0,0,0,0
1,35,160,448,0,0,0,0
1,36,160,448,0,0,0,0
1,37,160,448,0,0,0,0
1,38,160,448,0,0,0,0
1,39,160,448,0,0,0,0
1,40,160,448,0,0,0,0
1,41,160,448,0,0,0,0
1,42,160,448,0,0,0,0
1,43,160,448,0,0,0,0
1,44,160,448,0,0,0,0
2,0,112,320,64,0,0,0
2,1,112,320,64,0,0,0
2,2,112,320,64,0,0,0
2,3,112,320,64,0,0,0
2,4,112,320,64,0,0,0
2,5,112,320,64,0,0,0
2,6,112,320,64,0,0,0
2,7,112,320,64,0,0,0
2,8,112,320,64,0,0,0
2,9,112,320,64,0,0,0
2,10,112,320,64,0,0,0
2,11,112,320,64,0,0,0
2,12,112,320,64,0,0,0
2,13,112,320,64,0,0,0
2,14,112,320,64,0,0,0
2,15,112,320,64,40,72,24
2,16,112,320,64,40,72,24
2,17,112,320,64,40,72,24
2,18,112,320,64,84,152,56
2,19,112,320,64,84,152,56
2,20,112,320,64,108,232,56
2,21,112,320,64,108,232,56
2,22,112,320,64,108,232,56
2,23,112,320,64,108,232,56
2,24,112,320,64,108,232,56
2,25,112,320,64,108,232,56
2,26,112,320,64,108,232,56
2,27,112,320,64,108,232,56
2,28,112,320,64,108,232,56
2,29,112,320,64,108,232,56
2,30,112,320,64,108,232,56
2,31,112,320,64,108,232,56
2,32,112,320,64,108,232,56
2,33,112,320,64,108,232,56
2,34,112,320,64,108,232,56
2,35,112,320,64,68,160,32
2,36,112,320,64,68,160,32
2,37,112,320,64,68,160,32
2,38,112,320,64,68,160,32
2,39,112,320,64,68,160,32
2,40,112,320,64,68,160,32
2,41,112,320,64,68,160,32
2,42,112,320,64,68,160,32
2,43,112,320,64,24,80,0
2,44,112,320,64,24,80,0
