cluster_id,timeslice,cpu_cap,mem_cap,vf_cap,cpu_load,mem_load,vf_load
0,0,168,472,0,40,85,0
0,1,168,472,0,40,85,0
0,2,168,472,0,40,85,0
0,3,168,472,0,40,85,0
0,4,168,472,0,40,85,0
0,5,168,472,0,58,127,0
0,6,168,472,0,58,127,0
0,7,168,472,0,58,127,0
0,8,168,472,0,58,127,0
0,9,167,471,0,58,127,0
0,10,167,471,0,78,167,0
0,11,167,471,0,78,167,0
0,12,167,471,0,78,167,0
0,13,167,471,0,78,167,0
0,14,167,471,0,78,167,0
0,15,72,216,0,46,97,0
0,16,72,216,0,46,97,0
0,17,72,216,0,46,97,0
0,18,72,216,0,46,97,0
0,19,72,216,0,46,97,0
0,20,72,216,0,24,80,0
0,21,72,216,0,24,80,0
0,22,72,216,0,24,80,0
0,23,72,216,0,24,80,0
0,24,72,216,0,24,80,0
0,25,72,216,0,24,80,0
0,26,72,216,0,24,80,0
0,27,72,216,0,24,80,0
0,28,72,216,0,24,80,0
0,29,72,216,0,24,80,0
0,30,72,216,0,24,80,0
0,31,72,216,0,24,80,0
0,32,72,216,0,24,80,0
0,33,72,216,0,24,80,0
0,34,72,216,0,24,80,0
0,35,72,216,0,24,80,0
0,36,72,216,0,24,80,0
0,37,72,216,0,24,80,0
0,38,72,216,0,24,80,0
0,39,72,216,0,24,80,0
0,40,72,216,0,24,80,0
0,41,72,216,0,24,80,0
0,42,72,216,0,24,80,0
0,43,72,216,0,24,80,0
0,44,72,216,0,24,80,0
1,0,184,503,0,0,0,0
1,1,184,503,0,0,0,0
1,2,184,503,0,0,0,0
1,3,184,503,0,0,0,0
1,4,184,503,0,0,0,0
1,5,184,503,0,0,0,0
1,6,184,503,0,0,0,0
1,7,184,503,0,0,0,0
1,8,184,503,0,36,62,0
1,9,184,503,0,36,62,0
1,10,184,504,0,64,110,0
1,11,184,504,0,64,110,0
1,12,184,504,0,96,166,0
1,13,184,504,0,96,166,0
1,14,184,504,0,96,166,0
1,15,280,760,0,160,278,0
1,16,280,760,0,160,278,0
1,17,280,760,0,160,278,0
1,18,216,568,0,124,216,0
1,19,216,568,0,124,216,0
1,20,216,568,0,124,216,0
1,21,216,568,0,124,216,0
1,22,216,568,0,124,216,0
1,23,216,568,0,124,216,0
1,24,216,568,0,92,160,0
1,25,216,568,0,32,56,0
1,26,216,568,0,32,56,0
1,27,216,568,0,0,0,0
1,28,216,568,0,0,0,0
1,29,216,568,0,0,0,0
1,30,216,568,0,0,0,0
1,31,216,568,0,0,0,0
1,32,216,568,0,0,0,0
1,33,216,568,0,0,0,0
1,34,216,568,0,0,0,0
1,35,216,568,0,0,0,0
1,36,216,568,0,0,0,0
1,37,216,568,0,0,0,0
1,38,216,568,0,0,0,0
1,39,216,568,0,0,0,0
1,40,216,568,0,0,0,0
1,41,216,568,0,0,0,0
1,42,216,568,0,0,0,0
1,43,216,568,0,0,0,0
1,44,216,568,0,0,0,0
2,0,68,180,32,0,0,0
2,1,68,180,32,0,0,0
2,2,68,180,32,0,0,0
2,3,68,180,32,0,0,0
2,4,68,180,32,0,0,0
2,5,68,180,32,0,0,0
2,6,68,180,32,0,0,0
2,7,68,180,32,0,0,0
2,8,68,180,32,0,0,0
2,9,68,180,32,0,0,0
2,10,68,180,32,0,0,0
2,11,68,180,32,0,0,0
2,12,68,180,32,0,0,0
2,13,68,180,32,0,0,0
2,14,68,180,32,0,0,0
2,15,68,180,32,40,72,24
2,16,68,180,32,40,72,24
2,17,68,180,32,40,72,24
2,18,132,372,64,84,152,56
2,19,132,372,64,84,152,56
2,20,132,372,64,84,152,56
2,21,132,372,64,84,152,56
2,22,132,372,64,84,152,56
2,23,132,372,64,84,152,56
2,24,132,372,64,84,152,56
2,25,132,372,64,84,152,56
2,26,132,372,64,84,152,56
2,27,132,372,64,84,152,56
2,28,132,372,64,84,152,56
2,29,132,372,64,84,152,56
2,30,132,372,64,84,152,56
2,31,132,372,64,84,152,56
2,32,132,372,64,84,152,56
2,33,132,372,64,84,152,56
2,34,132,372,64,84,152,56
2,35,132,372,64,44,80,32
2,36,132,372,64,44,80,32
2,37,132,372,64,44,80,32
2,38,132,372,64,44,80,32
2,39,132,372,64,44,80,32
2,40,132,372,64,44,80,32
2,41,132,372,64,44,80,32
2,42,132,372,64,44,80,32
2,43,132,372,64,0,0,0
2,44,132,372,64,0,0,0
