timeslice,cluster_id,cluster_name,cpu_cap,mem_cap,vf_cap,cpu_req,mem_req,vf_req,job_count,cpu_utilization,mem_utilization,vf_utilization,time_minutes
36,0,k8s-cicd,152.0,383875.0,0,16.0,63283,0,5,10.526315789473683,16.48531422989254,0.0,9.0
36,1,k8s-mano,240.0,772089.0,0,0.0,0,0,0,0.0,0.0,0.0,9.0
36,2,pat-141,80.0,385437.0,0,0.0,0,0,0,0.0,0.0,0.0,9.0
36,3,pat-171,600.0,1616261.0,512,22.0,58982,36,1,3.6666666666666665,3.6492868416672803,7.03125,9.0
37,0,k8s-cicd,152.0,383875.0,0,16.0,63283,0,5,10.526315789473683,16.48531422989254,0.0,9.25
37,1,k8s-mano,240.0,772089.0,0,0.0,0,0,0,0.0,0.0,0.0,9.25
37,2,pat-141,80.0,385437.0,0,0.0,0,0,0,0.0,0.0,0.0,9.25
37,3,pat-171,600.0,1616261.0,512,22.0,58982,36,1,3.6666666666666665,3.6492868416672803,7.03125,9.25
38,0,k8s-cicd,152.0,383875.0,0,16.0,63283,0,5,10.526315789473683,16.48531422989254,0.0,9.5
38,1,k8s-mano,240.0,772089.0,0,0.0,0,0,0,0.0,0.0,0.0,9.5
38,2,pat-141,80.0,385437.0,0,0.0,0,0,0,0.0,0.0,0.0,9.5
38,3,pat-171,600.0,1616261.0,512,22.0,58982,36,1,3.6666666666666665,3.6492868416672803,7.03125,9.5
39,0,k8s-cicd,152.0,383875.0,0,16.0,63283,0,5,10.526315789473683,16.48531422989254,0.0,9.75
39,1,k8s-mano,240.0,772089.0,0,0.0,0,0,0,0.0,0.0,0.0,9.75
39,2,pat-141,80.0,385437.0,0,0.0,0,0,0,0.0,0.0,0.0,9.75
39,3,pat-171,600.0,1616261.0,512,22.0,58982,36,1,3.6666666666666665,3.6492868416672803,7.03125,9.75
40,0,k8s-cicd,152.0,383875.0,0,16.0,63283,0,5,10.526315789473683,16.48531422989254,0.0,10.0
40,1,k8s-mano,240.0,772089.0,0,0.0,0,0,0,0.0,0.0,0.0,10.0
40,2,pat-141,80.0,385437.0,0,0.0,0,0,0,0.0,0.0,0.0,10.0
40,3,pat-171,600.0,1616261.0,512,22.0,58982,36,1,3.6666666666666665,3.6492868416672803,7.03125,10.0
41,0,k8s-cicd,152.0,383875.0,0,16.0,63283,0,5,10.526315789473683,16.48531422989254,0.0,10.25
41,1,k8s-mano,240.0,772089.0,0,0.0,0,0,0,0.0,0.0,0.0,10.25
41,2,pat-141,80.0,385437.0,0,0.0,0,0,0,0.0,0.0,0.0,10.25
41,3,pat-171,600.0,1616261.0,512,22.0,58982,36,1,3.6666666666666665,3.6492868416672803,7.03125,10.25
42,0,k8s-cicd,152.0,383875.0,0,16.0,63283,0,5,10.526315789473683,16.48531422989254,0.0,10.5
42,1,k8s-mano,240.0,772089.0,0,0.0,0,0,0,0.0,0.0,0.0,10.5
42,2,pat-141,80.0,385437.0,0,0.0,0,0,0,0.0,0.0,0.0,10.5
42,3,pat-171,600.0,1616261.0,512,22.0,58982,36,1,3.6666666666666665,3.6492868416672803,7.03125,10.5
43,0,k8s-cicd,152.0,383875.0,0,16.0,63283,0,5,10.526315789473683,16.48531422989254,0.0,10.75
43,1,k8s-mano,240.0,772089.0,0,0.0,0,0,0,0.0,0.0,0.0,10.75
43,2,pat-141,80.0,385437.0,0,0.0,0,0,0,0.0,0.0,0.0,10.75
43,3,pat-171,600.0,1616261.0,512,22.0,58982,36,1,3.6666666666666665,3.6492868416672803,7.03125,10.75
44,0,k8s-cicd,152.0,383875.0,0,16.0,63283,0,5,10.526315789473683,16.48531422989254,0.0,11.0
44,1,k8s-mano,240.0,772089.0,0,0.0,0,0,0,0.0,0.0,0.0,11.0
44,2,pat-141,80.0,385437.0,0,0.0,0,0,0,0.0,0.0,0.0,11.0
44,3,pat-171,600.0,1616261.0,512,22.0,58982,36,1,3.6666666666666665,3.6492868416672803,7.03125,11.0
45,0,k8s-cicd,152.0,383875.0,0,16.0,63283,0,5,10.526315789473683,16.48531422989254,0.0,11.25
