cluster_id,timeslice,cpu_cap,mem_cap,vf_cap,cpu_load,mem_load,vf_load
0,0,480,1344,288,0,0,0
0,1,480,1344,288,0,0,0
0,2,480,1344,288,86,249,0
0,3,480,1344,288,63,152,0
0,4,480,1344,288,63,152,0
0,5,576,1600,288,63,152,0
0,6,672,1856,288,0,0,0
0,7,672,1856,288,0,0,0
0,8,672,1856,288,0,0,0
0,9,672,1856,288,0,0,0
0,10,672,1856,288,0,0,0
0,11,672,1856,288,165,336,30
0,12,736,2048,288,165,336,30
0,13,736,2048,288,477,1174,0
0,14,736,2048,288,282,692,0
0,15,736,2048,288,282,692,0
0,16,736,2048,288,282,692,0
0,17,736,2048,288,0,0,0
0,18,736,2048,288,33,68,0
0,19,736,2048,288,33,68,0
0,20,736,2048,288,33,68,0
0,21,736,2048,288,33,68,0
0,22,736,2048,288,222,538,0
0,23,736,2048,288,0,0,0
0,24,736,2048,288,0,0,0
0,25,736,2048,288,43,72,0
0,26,736,2048,288,43,72,0
0,27,736,2048,288,43,72,0
0,28,736,2048,288,43,72,0
0,29,736,2048,288,0,0,0
0,30,736,2048,288,0,0,0
0,31,736,2048,288,0,0,0
0,32,736,2048,288,51,85,105
0,33,736,2048,288,152,510,105
0,34,736,2048,288,152,510,105
0,35,736,2048,288,152,510,105
0,36,736,2048,288,157,529,0
0,37,736,2048,288,254,837,0
0,38,736,2048,288,125,248,0
0,39,736,2048,288,69,144,0
1,0,544,1472,0,0,0,0
1,1,544,1472,0,0,0,0
1,2,544,1472,0,0,0,0
1,3,544,1472,0,79,144,0
1,4,544,1472,0,79,144,0
1,5,544,1472,0,79,144,0
1,6,544,1472,0,159,348,0
1,7,544,1472,0,159,348,0
1,8,544,1472,0,159,348,0
1,9,544,1472,0,159,348,0
1,10,544,1472,0,159,348,0
1,11,544,1472,0,0,0,0
1,12,544,1472,0,0,0,0
1,13,544,1472,0,0,0,0
1,14,544,1472,0,0,0,0
1,15,544,1472,0,0,0,0
1,16,544,1472,0,69,171,0
1,17,544,1472,0,69,171,0
1,18,544,1472,0,346,988,0
1,19,544,1472,0,346,988,0
1,20,544,1472,0,135,573,0
1,21,544,1472,0,163,768,0
1,22,544,1472,0,130,553,0
1,23,544,1472,0,130,553,0
1,24,544,1472,0,102,358,0
1,25,544,1472,0,0,0,0
1,26,544,1472,0,0,0,0
1,27,544,1472,0,0,0,0
1,28,544,1472,0,0,0,0
1,29,544,1472,0,296,779,0
1,30,544,1472,0,296,779,0
1,31,544,1472,0,0,0,0
1,32,544,1472,0,0,0,0
1,33,544,1472,0,79,116,0
1,34,544,1472,0,79,116,0
1,35,544,1472,0,79,116,0
1,36,544,1472,0,79,116,0
1,37,544,1472,0,146,228,0
1,38,544,1472,0,67,112,0
1,39,544,1472,0,0,0,0
2,0,464,1280,0,0,0,0
2,1,464,1280,0,0,0,0
2,2,464,1280,0,0,0,0
2,3,464,1280,0,159,275,0
2,4,464,1280,0,159,275,0
2,5,368,1024,0,159,275,0
2,6,272,768,0,184,394,0
2,7,272,768,0,25,119,0
2,8,272,768,0,25,119,0
2,9,272,768,0,25,119,0
2,10,272,768,0,25,119,0
2,11,272,768,0,0,0,0
2,12,208,576,0,0,0,0
2,13,208,576,0,0,0,0
2,14,208,576,0,0,0,0
2,15,208,576,0,0,0,0
2,16,208,576,0,0,0,0
2,17,208,576,0,0,0,0
2,18,208,576,0,31,182,0
2,19,208,576,0,0,0,0
2,20,208,576,0,0,0,0
2,21,208,576,0,0,0,0
2,22,208,576,0,0,0,0
2,23,208,576,0,0,0,0
2,24,208,576,0,0,0,0
2,25,208,576,0,0,0,0
2,26,208,576,0,0,0,0
2,27,208,576,0,0,0,0
2,28,208,576,0,111,289,0
2,29,208,576,0,0,0,0
2,30,208,576,0,0,0,0
2,31,208,576,0,0,0,0
2,32,208,576,0,0,0,0
2,33,208,576,0,0,0,0
2,34,208,576,0,0,0,0
2,35,208,576,0,0,0,0
2,36,208,576,0,62,93,0
2,37,208,576,0,62,93,0
2,38,208,576,0,45,93,0
2,39,208,576,0,0,0,0
