cluster_id,timeslice,cpu_cap,mem_cap,vf_cap,cpu_load,mem_load,vf_load
0,0,50,134357,0,13,27648,0
0,1,85,232836,0,10,20275,0
0,2,118,322912,0,64,133937,0
0,3,118,322912,0,44,107519,0
0,4,118,322912,0,15,31948,0
0,5,118,322912,0,2,15820,0
0,6,118,322912,0,9,19660,0
0,7,118,322912,0,7,14131,0
0,8,118,322912,0,7,18432,0
0,9,118,322912,0,0,0,0
0,10,118,322912,0,24,62667,0
0,11,118,322912,0,8,14131,0
0,12,118,322912,0,4,9216,0
0,13,118,322912,0,0,0,0
0,14,118,322912,0,8,17203,0
0,15,118,322912,0,0,0,0
0,16,118,322912,0,14,30720,0
0,17,118,322912,0,14,30720,0
0,18,118,322912,0,0,0,0
0,19,118,322912,0,0,0,0
0,20,118,322912,0,0,0,0
0,21,118,322912,0,0,0,0
0,22,118,322912,0,0,0,0
0,23,118,322912,0,0,0,0
0,24,118,322912,0,0,0,0
0,25,118,322912,0,0,0,0
0,26,118,322912,0,0,0,0
0,27,118,322912,0,0,0,0
0,28,118,322912,0,0,0,0
0,29,118,322912,0,0,0,0
0,30,118,322912,0,0,0,0
0,31,118,322912,0,0,0,0
0,32,118,322912,0,0,0,0
0,33,118,322912,0,0,0,0
0,34,118,322912,0,0,0,0
0,35,118,322912,0,0,0,0
0,36,118,322912,0,0,0,0
0,37,118,322912,0,0,0,0
1,0,84,270231,0,0,0,0
1,1,84,270231,0,0,0,0
1,2,84,270231,0,0,0,0
1,3,84,270231,0,1,2457,0
1,4,84,270231,0,0,0,0
1,5,84,270231,0,0,0,0
1,6,84,270231,0,0,0,0
1,7,84,270231,0,0,0,0
1,8,84,270231,0,0,0,0
1,9,84,270231,0,0,0,0
1,10,84,270231,0,0,0,0
1,11,84,270231,0,0,0,0
1,12,84,270231,0,0,0,0
1,13,84,270231,0,0,0,0
1,14,84,270231,0,0,0,0
1,15,84,270231,0,0,0,0
1,16,84,270231,0,0,0,0
1,17,84,270231,0,0,0,0
1,18,84,270231,0,0,0,0
1,19,84,270231,0,0,0,0
1,20,84,270231,0,0,0,0
1,21,84,270231,0,0,0,0
1,22,84,270231,0,0,0,0
1,23,84,270231,0,0,0,0
1,24,84,270231,0,0,0,0
1,25,84,270231,0,0,0,0
1,26,84,270231,0,0,0,0
1,27,84,270231,0,22,132710,0
1,28,84,270231,0,0,0,0
1,29,84,270231,0,0,0,0
1,30,84,270231,0,0,0,0
1,31,84,270231,0,0,0,0
1,32,84,270231,0,0,0,0
1,33,84,270231,0,0,0,0
1,34,84,270231,0,0,0,0
1,35,84,270231,0,0,0,0
1,36,84,270231,0,0,0,0
1,37,84,270231,0,0,0,0
2,0,204,565689,180,0,0,0
2,1,169,467210,180,0,0,0
2,2,136,377134,135,0,0,0
2,3,136,377134,135,0,0,0
2,4,136,377134,135,1,3072,0
2,5,136,377134,135,1,2457,0
2,6,136,377134,135,1,2457,0
2,7,136,377134,135,0,0,0
2,8,136,377134,135,1,2457,0
2,9,136,377134,135,0,0,0
2,10,136,377134,135,0,0,0
2,11,136,377134,135,0,0,0
2,12,136,377134,135,0,0,0
2,13,136,377134,135,0,0,0
2,14,136,377134,135,0,0,0
2,15,136,377134,135,1,2457,0
2,16,136,377134,135,0,0,0
2,17,136,377134,135,0,0,0
2,18,136,377134,135,0,0,0
2,19,136,377134,135,0,0,0
2,20,136,377134,135,0,0,0
2,21,136,377134,135,0,0,0
2,22,136,377134,135,0,0,0
2,23,136,377134,135,0,0,0
2,24,136,377134,135,1,460,0
2,25,136,377134,135,1,460,0
2,26,136,377134,135,0,0,0
2,27,136,377134,135,0,0,0
2,28,136,377134,135,3,6758,0
2,29,136,377134,135,0,0,0
2,30,136,377134,135,0,0,0
2,31,136,377134,135,0,0,0
2,32,136,377134,135,0,0,0
2,33,136,377134,135,0,0,0
2,34,136,377134,135,10,22118,6
2,35,136,377134,135,10,22118,6
2,36,136,377134,135,10,22118,6
2,37,136,377134,135,10,22118,6
