cluster_id,timeslice,cpu_cap,mem_cap,vf_cap,cpu_load,mem_load,vf_load
0,0,152,383875,0,16,63283,0
0,1,248,641299,0,63,145611,0
0,2,344,898660,0,90,230397,0
0,3,344,898660,0,88,210122,0
0,4,344,898660,0,87,216880,0
0,5,440,1156085,0,89,237156,0
0,6,536,1413510,0,133,269103,0
0,7,536,1413510,0,159,316412,0
0,8,536,1413510,0,149,288149,0
0,9,536,1413510,0,85,184931,0
0,10,536,1413510,0,112,227325,0
0,11,536,1413510,0,82,174487,0
0,12,440,1156149,0,76,191076,0
0,13,440,1156149,0,66,140696,0
0,14,440,1156149,0,39,89087,0
0,15,440,1156149,0,33,93388,0
0,16,440,1156149,0,47,219952,0
0,17,440,1156149,0,60,174487,0
0,18,440,1156149,0,55,143767,0
0,19,440,1156149,0,25,73727,0
0,20,440,1156149,0,16,39936,0
0,21,440,1156149,0,37,94617,0
0,22,440,1156149,0,55,132709,0
0,23,440,1156149,0,38,90930,0
0,24,440,1156149,0,32,57753,0
0,25,440,1156149,0,29,68811,0
0,26,440,1156149,0,24,56523,0
0,27,440,1156149,0,10,35635,0
0,28,440,1156149,0,19,41164,0
0,29,440,1156149,0,23,60210,0
0,30,440,1156149,0,14,41164,0
0,31,440,1156149,0,18,50380,0
0,32,440,1156149,0,16,44236,0
0,33,440,1156149,0,10,39321,0
0,34,440,1156149,0,23,65740,0
0,35,440,1156149,0,36,92159,0
0,36,440,1156149,0,41,103218,0
0,37,440,1156149,0,31,80486,0
0,38,440,1156149,0,13,43008,0
0,39,440,1156149,0,1,18432,0
0,40,440,1156149,0,10,21504,0
0,41,440,1156149,0,39,81715,0
0,42,440,1156149,0,23,50380,0
0,43,440,1156149,0,23,50380,0
0,44,440,1156149,0,22,47922,0
0,45,440,1156149,0,11,44850,0
0,46,440,1156149,0,17,68811,0
0,47,440,1156149,0,7,30105,0
0,48,440,1156149,0,6,23961,0
0,49,440,1156149,0,6,23961,0
0,50,440,1156149,0,0,0,0
0,51,440,1156149,0,0,0,0
0,52,440,1156149,0,0,0,0
0,53,440,1156149,0,4,4915,0
0,54,440,1156149,0,4,4915,0
0,55,440,1156149,0,2,22118,0
0,56,440,1156149,0,2,22118,0
0,57,440,1156149,0,2,22118,0
0,58,440,1156149,0,2,22118,0
0,59,440,1156149,0,0,0,0
0,60,440,1156149,0,0,0,0
0,61,440,1156149,0,0,0,0
0,62,440,1156149,0,0,0,0
0,63,440,1156149,0,0,0,0
0,64,440,1156149,0,1,18432,0
0,65,440,1156149,0,1,18432,0
0,66,440,1156149,0,10,36864,0
0,67,440,1156149,0,10,36864,0
0,68,440,1156149,0,9,18432,0
0,69,440,1156149,0,9,18432,0
0,70,440,1156149,0,0,0,0
0,71,440,1156149,0,0,0,0
0,72,440,1156149,0,0,0,0
0,73,440,1156149,0,0,0,0
0,74,440,1156149,0,3,6144,0
0,75,440,1156149,0,3,6144,0
0,76,440,1156149,0,3,6144,0
0,77,440,1156149,0,0,0,0
0,78,440,1156149,0,0,0,0
0,79,440,1156149,0,0,0,0
0,80,440,1156149,0,0,0,0
0,81,440,1156149,0,0,0,0
0,82,440,1156149,0,0,0,0
0,83,440,1156149,0,4,9216,0
0,84,440,1156149,0,4,9216,0
0,85,440,1156149,0,4,9216,0
0,86,440,1156149,0,0,0,0
0,87,440,1156149,0,0,0,0
0,88,440,1156149,0,0,0,0
0,89,440,1156149,0,0,0,0
0,90,440,1156149,0,0,0,0
0,91,440,1156149,0,0,0,0
0,92,440,1156149,0,0,0,0
0,93,440,1156149,0,0,0,0
0,94,440,1156149,0,0,0,0
0,95,440,1156149,0,0,0,0
0,96,440,1156149,0,0,0,0
0,97,440,1156149,0,0,0,0
0,98,440,1156149,0,0,0,0
0,99,440,1156149,0,0,0,0
0,100,440,1156149,0,0,0,0
0,101,440,1156149,0,0,0,0
0,102,440,1156149,0,0,0,0
1,0,240,772089,0,0,0,0
1,1,512,1672376,0,0,0,0
1,2,512,1672376,0,0,0,0
1,3,512,1672376,0,101,556645,0
1,4,512,1672376,0,101,556645,0
1,5,416,1414951,0,0,0,0
1,6,320,1157526,0,0,0,0
1,7,320,1157526,0,45,270335,0
1,8,320,1157526,0,44,267878,0
1,9,320,1157526,0,0,0,0
1,10,320,1157526,0,0,0,0
1,11,320,1157526,0,0,0,0
1,12,320,1157526,0,0,0,0
1,13,320,1157526,0,0,0,0
1,14,320,1157526,0,0,0,0
1,15,320,1157526,0,0,0,0
1,16,320,1157526,0,0,0,0
1,17,320,1157526,0,0,0,0
1,18,320,1157526,0,0,0,0
1,19,320,1157526,0,0,0,0
1,20,320,1157526,0,0,0,0
1,21,320,1157526,0,0,0,0
1,22,320,1157526,0,0,0,0
1,23,320,1157526,0,0,0,0
1,24,320,1157526,0,0,0,0
1,25,320,1157526,0,0,0,0
1,26,320,1157526,0,0,0,0
1,27,320,1157526,0,0,0,0
1,28,320,1157526,0,0,0,0
1,29,320,1157526,0,0,0,0
1,30,320,1157526,0,0,0,0
1,31,320,1157526,0,0,0,0
1,32,320,1157526,0,0,0,0
1,33,320,1157526,0,0,0,0
1,34,320,1157526,0,0,0,0
1,35,320,1157526,0,0,0,0
1,36,320,1157526,0,0,0,0
1,37,320,1157526,0,16,51609,0
1,38,320,1157526,0,16,51609,0
1,39,320,1157526,0,0,0,0
1,40,320,1157526,0,0,0,0
1,41,320,1157526,0,0,0,0
1,42,320,1157526,0,0,0,0
1,43,320,1157526,0,0,0,0
1,44,320,1157526,0,0,0,0
1,45,320,1157526,0,0,0,0
1,46,320,1157526,0,0,0,0
1,47,320,1157526,0,30,194150,0
1,48,320,1157526,0,30,194150,0
1,49,320,1157526,0,0,0,0
1,50,320,1157526,0,0,0,0
1,51,320,1157526,0,0,0,0
1,52,320,1157526,0,0,0,0
1,53,320,1157526,0,0,0,0
1,54,320,1157526,0,0,0,0
1,55,320,1157526,0,0,0,0
1,56,320,1157526,0,0,0,0
1,57,320,1157526,0,55,313344,0
1,58,320,1157526,0,55,313344,0
1,59,320,1157526,0,0,0,0
1,60,320,1157526,0,4,22118,0
1,61,320,1157526,0,4,22118,0
1,62,320,1157526,0,0,0,0
1,63,320,1157526,0,0,0,0
1,64,320,1157526,0,0,0,0
1,65,320,1157526,0,0,0,0
1,66,320,1157526,0,0,0,0
1,67,320,1157526,0,29,172031,0
1,68,320,1157526,0,22,132710,0
1,69,320,1157526,0,0,0,0
1,70,320,1157526,0,0,0,0
1,71,320,1157526,0,0,0,0
1,72,320,1157526,0,0,0,0
1,73,320,1157526,0,0,0,0
1,74,320,1157526,0,0,0,0
1,75,320,1157526,0,0,0,0
1,76,320,1157526,0,0,0,0
1,77,320,1157526,0,0,0,0
1,78,320,1157526,0,0,0,0
1,79,320,1157526,0,30,203980,0
1,80,320,1157526,0,0,0,0
1,81,320,1157526,0,0,0,0
1,82,320,1157526,0,0,0,0
1,83,320,1157526,0,0,0,0
1,84,320,1157526,0,0,0,0
1,85,320,1157526,0,0,0,0
1,86,320,1157526,0,1,2457,0
1,87,320,1157526,0,1,2457,0
1,88,320,1157526,0,0,0,0
1,89,320,1157526,0,0,0,0
1,90,320,1157526,0,0,0,0
1,91,320,1157526,0,0,0,0
1,92,320,1157526,0,0,0,0
1,93,320,1157526,0,0,0,0
1,94,320,1157526,0,0,0,0
1,95,320,1157526,0,0,0,0
1,96,320,1157526,0,0,0,0
1,97,320,1157526,0,0,0,0
1,98,320,1157526,0,0,0,0
1,99,320,1157526,0,1,2457,0
1,100,320,1157526,0,1,2457,0
1,101,320,1157526,0,0,0,0
1,102,320,1157526,0,0,0,0
2,0,80,385437,0,0,0,0
2,1,0,0,0,0,0,0
2,2,0,0,0,0,0,0
2,3,0,0,0,0,0,0
2,4,0,0,0,0,0,0
2,5,0,0,0,0,0,0
2,6,0,0,0,0,0,0
2,7,0,0,0,0,0,0
2,8,0,0,0,0,0,0
2,9,0,0,0,0,0,0
2,10,0,0,0,0,0,0
2,11,0,0,0,0,0,0
2,12,96,257361,0,1,460,0
2,13,96,257361,0,1,2457,0
2,14,96,257361,0,1,2457,0
2,15,96,257361,0,0,0,0
2,16,96,257361,0,0,0,0
2,17,96,257361,0,0,0,0
2,18,96,257361,0,0,0,0
2,19,96,257361,0,0,0,0
2,20,96,257361,0,0,0,0
2,21,96,257361,0,0,0,0
2,22,96,257361,0,0,0,0
2,23,96,257361,0,0,0,0
2,24,96,257361,0,0,0,0
2,25,96,257361,0,0,0,0
2,26,96,257361,0,0,0,0
2,27,96,257361,0,0,0,0
2,28,96,257361,0,0,0,0
2,29,96,257361,0,0,0,0
2,30,96,257361,0,0,0,0
2,31,96,257361,0,0,0,0
2,32,96,257361,0,0,0,0
2,33,96,257361,0,0,0,0
2,34,96,257361,0,0,0,0
2,35,96,257361,0,0,0,0
2,36,96,257361,0,0,0,0
2,37,96,257361,0,0,0,0
2,38,96,257361,0,0,0,0
2,39,96,257361,0,0,0,0
2,40,96,257361,0,0,0,0
2,41,96,257361,0,0,0,0
2,42,96,257361,0,0,0,0
2,43,96,257361,0,0,0,0
2,44,96,257361,0,0,0,0
2,45,96,257361,0,0,0,0
2,46,96,257361,0,0,0,0
2,47,96,257361,0,0,0,0
2,48,96,257361,0,0,0,0
2,49,96,257361,0,0,0,0
2,50,96,257361,0,0,0,0
2,51,96,257361,0,0,0,0
2,52,96,257361,0,1,2457,0
2,53,96,257361,0,1,2457,0
2,54,96,257361,0,1,2457,0
2,55,96,257361,0,1,2457,0
2,56,96,257361,0,0,0,0
2,57,96,257361,0,0,0,0
2,58,96,257361,0,0,0,0
2,59,96,257361,0,0,0,0
2,60,96,257361,0,0,0,0
2,61,96,257361,0,0,0,0
2,62,96,257361,0,0,0,0
2,63,96,257361,0,0,0,0
2,64,96,257361,0,0,0,0
2,65,96,257361,0,0,0,0
2,66,96,257361,0,0,0,0
2,67,96,257361,0,0,0,0
2,68,96,257361,0,0,0,0
2,69,96,257361,0,2,2457,0
2,70,96,257361,0,10,15973,0
2,71,96,257361,0,2,2457,0
2,72,96,257361,0,0,0,0
2,73,96,257361,0,0,0,0
2,74,96,257361,0,0,0,0
2,75,96,257361,0,0,0,0
2,76,96,257361,0,0,0,0
2,77,96,257361,0,0,0,0
2,78,96,257361,0,24,46694,0
2,79,96,257361,0,24,46694,0
2,80,96,257361,0,24,46694,0
2,81,96,257361,0,0,0,0
2,82,96,257361,0,0,0,0
2,83,96,257361,0,0,0,0
2,84,96,257361,0,0,0,0
2,85,96,257361,0,0,0,0
2,86,96,257361,0,0,0,0
2,87,96,257361,0,0,0,0
2,88,96,257361,0,0,0,0
2,89,96,257361,0,0,0,0
2,90,96,257361,0,0,0,0
2,91,96,257361,0,0,0,0
2,92,96,257361,0,0,0,0
2,93,96,257361,0,0,0,0
2,94,96,257361,0,0,0,0
2,95,96,257361,0,0,0,0
2,96,96,257361,0,0,0,0
2,97,96,257361,0,0,0,0
2,98,96,257361,0,0,0,0
2,99,96,257361,0,32,73728,0
2,100,96,257361,0,32,73728,0
2,101,96,257361,0,32,73728,0
2,102,96,257361,0,32,73728,0
3,0,600,1616261,512,22,58982,36
3,1,312,843987,256,24,63897,36
3,2,216,586626,128,24,63897,36
3,3,216,586626,128,22,58982,36
3,4,216,586626,128,23,61439,36
3,5,216,586626,128,23,61439,36
3,6,216,586626,128,24,62667,40
3,7,216,586626,128,25,63896,44
3,8,216,586626,128,25,63896,44
3,9,216,586626,128,3,4914,8
3,10,216,586626,128,8,17816,8
3,11,216,586626,128,8,17816,8
3,12,216,586626,128,5,10443,8
3,13,216,586626,128,4,7371,8
3,14,216,586626,128,7,14742,8
3,15,216,586626,128,7,14742,8
3,16,216,586626,128,5,9828,8
3,17,216,586626,128,3,6143,4
3,18,216,586626,128,0,0,0
3,19,216,586626,128,1,2457,0
3,20,216,586626,128,0,0,0
3,21,216,586626,128,1,2457,0
3,22,216,586626,128,1,2457,0
3,23,216,586626,128,0,0,0
3,24,216,586626,128,1,2457,0
3,25,216,586626,128,1,2457,0
3,26,216,586626,128,27,69426,14
3,27,216,586626,128,26,66969,14
3,28,216,586626,128,26,66969,14
3,29,216,586626,128,26,66969,14
3,30,216,586626,128,26,66969,14
3,31,216,586626,128,26,66969,14
3,32,216,586626,128,26,66969,14
3,33,216,586626,128,27,69426,14
3,34,216,586626,128,28,71883,14
3,35,216,586626,128,2,4914,0
3,36,216,586626,128,1,2457,0
3,37,216,586626,128,2,4914,0
3,38,216,586626,128,6,14745,4
3,39,216,586626,128,6,14745,4
3,40,216,586626,128,6,14745,4
3,41,216,586626,128,6,14745,4
3,42,216,586626,128,6,14745,4
3,43,216,586626,128,6,14745,4
3,44,216,586626,128,6,14745,4
3,45,216,586626,128,6,14745,4
3,46,216,586626,128,6,14745,4
3,47,216,586626,128,0,0,0
3,48,216,586626,128,28,85573,40
3,49,216,586626,128,28,85573,40
3,50,216,586626,128,32,94173,46
3,51,216,586626,128,32,94173,46
3,52,216,586626,128,31,91716,46
3,53,216,586626,128,31,91716,46
3,54,216,586626,128,31,91716,46
3,55,216,586626,128,31,91716,46
3,56,216,586626,128,4,8600,6
3,57,216,586626,128,5,11057,6
3,58,216,586626,128,2,3685,4
3,59,216,586626,128,2,2917,0
3,60,216,586626,128,1,460,0
3,61,216,586626,128,1,460,0
3,62,216,586626,128,2,2917,0
3,63,216,586626,128,1,2457,0
3,64,216,586626,128,0,0,0
3,65,216,586626,128,0,0,0
3,66,216,586626,128,0,0,0
3,67,216,586626,128,0,0,0
3,68,216,586626,128,0,0,0
3,69,216,586626,128,0,0,0
3,70,216,586626,128,0,0,0
3,71,216,586626,128,3,6758,0
3,72,216,586626,128,9,19046,0
3,73,216,586626,128,8,17203,0
3,74,216,586626,128,8,17203,0
3,75,216,586626,128,2,4915,0
3,76,216,586626,128,2,4915,0
3,77,216,586626,128,0,0,0
3,78,216,586626,128,0,0,0
3,79,216,586626,128,36,71270,0
3,80,216,586626,128,36,71270,0
3,81,216,586626,128,38,76185,0
3,82,216,586626,128,2,4915,0
3,83,216,586626,128,2,4915,0
3,84,216,586626,128,0,0,0
3,85,216,586626,128,0,0,0
3,86,216,586626,128,11,22838,6
3,87,216,586626,128,11,22838,6
3,88,216,586626,128,11,22838,6
3,89,216,586626,128,11,22838,6
3,90,216,586626,128,10,22118,6
3,91,216,586626,128,10,22118,6
3,92,216,586626,128,54,108134,30
3,93,216,586626,128,54,108134,30
3,94,216,586626,128,30,71270,30
3,95,216,586626,128,30,71270,30
3,96,216,586626,128,20,49152,24
3,97,216,586626,128,21,51609,24
3,98,216,586626,128,21,51609,24
3,99,216,586626,128,21,51609,24
3,100,216,586626,128,1,2457,0
3,101,216,586626,128,0,0,0
3,102,216,586626,128,0,0,0
